"","FCH4_umol"
"15975",NA
"15976",NA
"15977",NA
"15978",NA
"15979",NA
"15980",NA
"15981",NA
"15982",NA
"15983",NA
"15984",NA
"15985",NA
"15986",NA
"15987",NA
"15988",NA
"15989",NA
"15990",NA
"15991",NA
"15992",NA
"15993",NA
"15994",NA
"15995",NA
"15996",NA
"15997",NA
"15998",NA
"15999",NA
"16000",NA
"16001",NA
"16002",NA
"16003",NA
"16004",NA
"16005",NA
"16006",NA
"16007",NA
"16008",NA
"16009",NA
"16010",NA
"16011",NA
"16012",NA
"16013",NA
"16014",NA
"16015",NA
"16016",NA
"16017",NA
"16018",NA
"16019",NA
"16020",NA
"16021",NA
"16022",NA
"16023",NA
"16024",NA
"16025",NA
"16026",NA
"16027",NA
"16028",NA
"16029",NA
"16030",NA
"16031",NA
"16032",NA
"16033",NA
"16034",NA
"16035",NA
"16036",NA
"16037",NA
"16038",NA
"16039",NA
"16040",NA
"16041",NA
"16042",NA
"16043",NA
"16044",NA
"16045",NA
"16046",NA
"16047",NA
"16048",NA
"16049",NA
"16050",NA
"16051",NA
"16052",NA
"16053",NA
"16054",NA
"16055",NA
"16056",NA
"16057",NA
"16058",NA
"16059",NA
"16060",NA
"16061",NA
"16062",NA
"16063",NA
"16064",NA
"16065",NA
"16066",NA
"16067",NA
"16068",NA
"16069",NA
"16070",NA
"16071",NA
"16072",NA
"16073",NA
"16074",NA
"16075",NA
"16076",NA
"16077",NA
"16078",NA
"16079",NA
"16080",NA
"16081",NA
"16082",NA
"16083",NA
"16084",NA
"16085",NA
"16086",NA
"16087",NA
"16088",NA
"16089",NA
"16090",NA
"16091",NA
"16092",NA
"16093",NA
"16094",NA
"16095",NA
"16096",NA
"16097",NA
"16098",NA
"16099",NA
"16100",NA
"16101",NA
"16102",NA
"16103",NA
"16104",NA
"16105",NA
"16106",NA
"16107",NA
"16108",NA
"16109",NA
"16110",NA
"16111",NA
"16112",NA
"16113",NA
"16114",NA
"16115",NA
"16116",NA
"16117",NA
"16118",NA
"16119",NA
"16120",NA
"16121",NA
"16122",NA
"16123",NA
"16124",NA
"16125",NA
"16126",NA
"16127",NA
"16128",NA
"16129",NA
"16130",NA
"16131",NA
"16132",NA
"16133",NA
"16134",NA
"16135",NA
"16136",NA
"16137",NA
"16138",NA
"16139",NA
"16140",NA
"16141",NA
"16142",NA
"16143",NA
"16144",NA
"16145",NA
"16146",NA
"16147",NA
"16148",NA
"16149",NA
"16150",NA
"16151",NA
"16152",NA
"16153",NA
"16154",NA
"16155",NA
"16156",NA
"16157",NA
"16158",NA
"16159",NA
"16160",NA
"16161",NA
"16162",NA
"16163",NA
"16164",NA
"16165",NA
"16166",NA
"16167",NA
"16168",NA
"16169",NA
"16170",NA
"16171",NA
"16172",NA
"16173",NA
"16174",NA
"16175",NA
"16176",NA
"16177",NA
"16178",NA
"16179",NA
"16180",NA
"16181",NA
"16182",NA
"16183",NA
"16184",NA
"16185",NA
"16186",NA
"16187",NA
"16188",NA
"16189",NA
"16190",NA
"16191",NA
"16192",NA
"16193",NA
"16194",NA
"16195",NA
"16196",NA
"16197",NA
"16198",NA
"16199",NA
"16200",NA
"16201",NA
"16202",NA
"16203",NA
"16204",NA
"16205",NA
"16206",NA
"16207",NA
"16208",NA
"16209",NA
"16210",NA
"16211",NA
"16212",NA
"16213",NA
"16214",NA
"16215",NA
"16216",NA
"16217",NA
"16218",NA
"16219",NA
"16220",NA
"16221",NA
"16222",NA
"16223",NA
"16224",NA
"16225",NA
"16226",NA
"16227",NA
"16228",NA
"16229",NA
"16230",NA
"16231",NA
"16232",NA
"16233",NA
"16234",NA
"16235",NA
"16236",NA
"16237",NA
"16238",NA
"16239",NA
"16240",NA
"16241",NA
"16242",NA
"16243",NA
"16244",NA
"16245",NA
"16246",NA
"16247",NA
"16248",NA
"16249",NA
"16250",NA
"16251",NA
"16252",NA
"16253",NA
"16254",NA
"16255",NA
"16256",NA
"16257",NA
"16258",NA
"16259",NA
"16260",NA
"16261",NA
"16262",NA
"16263",NA
"16264",NA
"16265",NA
"16266",NA
"16267",NA
"16268",NA
"16269",NA
"16270",NA
"16271",NA
"16272",NA
"16273",NA
"16274",NA
"16275",NA
"16276",NA
"16277",NA
"16278",NA
"16279",NA
"16280",NA
"16281",NA
"16282",NA
"16283",NA
"16284",NA
"16285",NA
"16286",NA
"16287",NA
"16288",NA
"16289",NA
"16290",NA
"16291",NA
"16292",NA
"16293",NA
"16294",NA
"16295",NA
"16296",NA
"16297",NA
"16298",NA
"16299",NA
"16300",NA
"16301",NA
"16302",NA
"16303",NA
"16304",NA
"16305",NA
"16306",NA
"16307",NA
"16308",NA
"16309",NA
"16310",NA
"16311",NA
"16312",NA
"16313",NA
"16314",NA
"16315",NA
"16316",NA
"16317",NA
"16318",NA
"16319",NA
"16320",NA
"16321",NA
"16322",NA
"16323",NA
"16324",NA
"16325",NA
"16326",NA
"16327",NA
"16328",NA
"16329",NA
"16330",NA
"16331",NA
"16332",NA
"16333",NA
"16334",NA
"16335",NA
"16336",NA
"16337",NA
"16338",NA
"16339",NA
"16340",NA
"16341",NA
"16342",NA
"16343",NA
"16344",NA
"16345",NA
"16346",NA
"16347",NA
"16348",NA
"16349",NA
"16350",NA
"16351",NA
"16352",NA
"16353",NA
"16354",NA
"16355",NA
"16356",NA
"16357",NA
"16358",NA
"16359",NA
"16360",NA
"16361",NA
"16362",NA
"16363",NA
"16364",NA
"16365",NA
"16366",NA
"16367",NA
"16368",NA
"16369",NA
"16370",NA
"16371",NA
"16372",NA
"16373",NA
"16374",NA
"16375",NA
"16376",NA
"16377",NA
"16378",NA
"16379",NA
"16380",NA
"16381",NA
"16382",NA
"16383",NA
"16384",NA
"16385",NA
"16386",NA
"16387",NA
"16388",NA
"16389",NA
"16390",NA
"16391",NA
"16392",NA
"16393",NA
"16394",NA
"16395",NA
"16396",NA
"16397",NA
"16398",NA
"16399",NA
"16400",NA
"16401",NA
"16402",NA
"16403",NA
"16404",NA
"16405",NA
"16406",NA
"16407",NA
"16408",NA
"16409",NA
"16410",NA
"16411",NA
"16412",NA
"16413",NA
"16414",NA
"16415",NA
"16416",NA
"16417",NA
"16418",NA
"16419",NA
"16420",NA
"16421",NA
"16422",NA
"16423",NA
"16424",NA
"16425",NA
"16426",NA
"16427",NA
"16428",NA
"16429",NA
"16430",NA
"16431",NA
"16432",NA
"16433",NA
"16434",NA
"16435",NA
"16436",NA
"16437",NA
"16438",NA
"16439",NA
"16440",NA
"16441",NA
"16442",NA
"16443",NA
"16444",NA
"16445",NA
"16446",NA
"16447",NA
"16448",NA
"16449",NA
"16450",NA
"16451",NA
"16452",NA
"16453",NA
"16454",NA
"16455",NA
"16456",NA
"16457",NA
"16458",NA
"16459",NA
"16460",NA
"16461",NA
"16462",NA
"16463",NA
"16464",NA
"16465",NA
"16466",NA
"16467",NA
"16468",NA
"16469",NA
"16470",NA
"16471",NA
"16472",NA
"16473",NA
"16474",NA
"16475",NA
"16476",NA
"16477",NA
"16478",NA
"16479",NA
"16480",NA
"16481",NA
"16482",NA
"16483",NA
"16484",NA
"16485",NA
"16486",NA
"16487",NA
"16488",NA
"16489",NA
"16490",NA
"16491",NA
"16492",NA
"16493",NA
"16494",NA
"16495",NA
"16496",NA
"16497",NA
"16498",NA
"16499",NA
"16500",NA
"16501",NA
"16502",NA
"16503",NA
"16504",NA
"16505",NA
"16506",NA
"16507",NA
"16508",NA
"16509",NA
"16510",NA
"16511",NA
"16512",NA
"16513",NA
"16514",NA
"16515",NA
"16516",NA
"16517",NA
"16518",NA
"16519",NA
"16520",NA
"16521",NA
"16522",NA
"16523",NA
"16524",NA
"16525",NA
"16526",NA
"16527",NA
"16528",NA
"16529",NA
"16530",NA
"16531",NA
"16532",NA
"16533",NA
"16534",NA
"16535",NA
"16536",NA
"16537",NA
"16538",NA
"16539",NA
"16540",NA
"16541",NA
"16542",NA
"16543",NA
"16544",NA
"16545",NA
"16546",NA
"16547",NA
"16548",NA
"16549",NA
"16550",NA
"16551",NA
"16552",NA
"16553",NA
"16554",NA
"16555",NA
"16556",NA
"16557",NA
"16558",NA
"16559",NA
"16560",NA
"16561",NA
"16562",NA
"16563",NA
"16564",NA
"16565",NA
"16566",NA
"16567",NA
"16568",NA
"16569",NA
"16570",NA
"16571",NA
"16572",NA
"16573",NA
"16574",NA
"16575",NA
"16576",NA
"16577",NA
"16578",NA
"16579",NA
"16580",NA
"16581",NA
"16582",NA
"16583",NA
"16584",NA
"16585",NA
"16586",NA
"16587",NA
"16588",NA
"16589",NA
"16590",NA
"16591",NA
"16592",NA
"16593",NA
"16594",NA
"16595",NA
"16596",NA
"16597",NA
"16598",NA
"16599",NA
"16600",NA
"16601",NA
"16602",NA
"16603",NA
"16604",NA
"16605",NA
"16606",NA
"16607",NA
"16608",NA
"16609",NA
"16610",NA
"16611",NA
"16612",NA
"16613",NA
"16614",NA
"16615",NA
"16616",NA
"16617",NA
"16618",NA
"16619",NA
"16620",NA
"16621",NA
"16622",NA
"16623",NA
"16624",NA
"16625",NA
"16626",NA
"16627",NA
"16628",NA
"16629",NA
"16630",NA
"16631",NA
"16632",NA
"16633",NA
"16634",NA
"16635",NA
"16636",NA
"16637",NA
"16638",NA
"16639",NA
"16640",NA
"16641",NA
"16642",NA
"16643",NA
"16644",NA
"16645",NA
"16646",NA
"16647",NA
"16648",NA
"16649",NA
"16650",NA
"16651",NA
"16652",NA
"16653",NA
"16654",NA
"16655",NA
"16656",NA
"16657",NA
"16658",NA
"16659",NA
"16660",NA
"16661",NA
"16662",NA
"16663",NA
"16664",NA
"16665",NA
"16666",NA
"16667",NA
"16668",NA
"16669",NA
"16670",NA
"16671",NA
"16672",NA
"16673",NA
"16674",NA
"16675",NA
"16676",NA
"16677",NA
"16678",NA
"16679",NA
"16680",NA
"16681",NA
"16682",NA
"16683",NA
"16684",NA
"16685",NA
"16686",NA
"16687",NA
"16688",NA
"16689",NA
"16690",NA
"16691",NA
"16692",NA
"16693",NA
"16694",NA
"16695",NA
"16696",NA
"16697",NA
"16698",NA
"16699",NA
"16700",NA
"16701",NA
"16702",NA
"16703",NA
"16704",NA
"16705",NA
"16706",NA
"16707",NA
"16708",NA
"16709",NA
"16710",NA
"16711",NA
"16712",NA
"16713",NA
"16714",NA
"16715",NA
"16716",NA
"16717",NA
"16718",NA
"16719",NA
"16720",NA
"16721",NA
"16722",NA
"16723",NA
"16724",NA
"16725",NA
"16726",NA
"16727",NA
"16728",NA
"16729",NA
"16730",NA
"16731",NA
"16732",NA
"16733",NA
"16734",NA
"16735",NA
"16736",NA
"16737",NA
"16738",NA
"16739",NA
"16740",NA
"16741",NA
"16742",NA
"16743",NA
"16744",NA
"16745",NA
"16746",NA
"16747",NA
"16748",NA
"16749",NA
"16750",NA
"16751",NA
"16752",NA
"16753",NA
"16754",NA
"16755",NA
"16756",NA
"16757",NA
"16758",NA
"16759",NA
"16760",NA
"16761",NA
"16762",NA
"16763",NA
"16764",NA
"16765",NA
"16766",NA
"16767",NA
"16768",NA
"16769",NA
"16770",NA
"16771",NA
"16772",NA
"16773",NA
"16774",NA
"16775",NA
"16776",NA
"16777",NA
"16778",NA
"16779",NA
"16780",NA
"16781",NA
"16782",NA
"16783",NA
"16784",NA
"16785",NA
"16786",NA
"16787",NA
"16788",NA
"16789",NA
"16790",NA
"16791",NA
"16792",NA
"16793",NA
"16794",NA
"16795",NA
"16796",NA
"16797",NA
"16798",NA
"16799",NA
"16800",NA
"16801",NA
"16802",NA
"16803",NA
"16804",NA
"16805",NA
"16806",NA
"16807",NA
"16808",NA
"16809",NA
"16810",NA
"16811",NA
"16812",NA
"16813",NA
"16814",NA
"16815",NA
"16816",NA
"16817",NA
"16818",NA
"16819",NA
"16820",NA
"16821",NA
"16822",NA
"16823",NA
"16824",NA
"16825",NA
"16826",NA
"16827",NA
"16828",NA
"16829",NA
"16830",NA
"16831",NA
"16832",NA
"16833",NA
"16834",NA
"16835",NA
"16836",NA
"16837",NA
"16838",NA
"16839",NA
"16840",NA
"16841",NA
"16842",NA
"16843",NA
"16844",NA
"16845",NA
"16846",NA
"16847",NA
"16848",NA
"16849",NA
"16850",NA
"16851",NA
"16852",NA
"16853",NA
"16854",NA
"16855",NA
"16856",NA
"16857",NA
"16858",NA
"16859",NA
"16860",NA
"16861",NA
"16862",NA
"16863",NA
"16864",NA
"16865",NA
"16866",NA
"16867",NA
"16868",NA
"16869",NA
"16870",NA
"16871",NA
"16872",NA
"16873",NA
"16874",NA
"16875",NA
"16876",NA
"16877",NA
"16878",NA
"16879",NA
"16880",NA
"16881",NA
"16882",NA
"16883",NA
"16884",NA
"16885",NA
"16886",NA
"16887",NA
"16888",NA
"16889",NA
"16890",NA
"16891",NA
"16892",NA
"16893",NA
"16894",NA
"16895",NA
"16896",NA
"16897",NA
"16898",NA
"16899",NA
"16900",NA
"16901",NA
"16902",NA
"16903",NA
"16904",NA
"16905",NA
"16906",NA
"16907",NA
"16908",NA
"16909",NA
"16910",NA
"16911",NA
"16912",NA
"16913",NA
"16914",NA
"16915",NA
"16916",NA
"16917",NA
"16918",NA
"16919",NA
"16920",NA
"16921",NA
"16922",NA
"16923",NA
"16924",NA
"16925",NA
"16926",NA
"16927",NA
"16928",NA
"16929",NA
"16930",NA
"16931",NA
"16932",NA
"16933",NA
"16934",NA
"16935",NA
"16936",NA
"16937",NA
"16938",NA
"16939",NA
"16940",NA
"16941",NA
"16942",NA
"16943",NA
"16944",NA
"16945",NA
"16946",NA
"16947",NA
"16948",NA
"16949",NA
"16950",NA
"16951",NA
"16952",NA
"16953",NA
"16954",NA
"16955",NA
"16956",NA
"16957",NA
"16958",NA
"16959",NA
"16960",NA
"16961",NA
"16962",NA
"16963",NA
"16964",NA
"16965",NA
"16966",NA
"16967",NA
"16968",NA
"16969",NA
"16970",NA
"16971",NA
"16972",NA
"16973",NA
"16974",NA
"16975",NA
"16976",NA
"16977",NA
"16978",NA
"16979",NA
"16980",NA
"16981",NA
"16982",NA
"16983",NA
"16984",NA
"16985",NA
"16986",NA
"16987",NA
"16988",NA
"16989",NA
"16990",NA
"16991",NA
"16992",NA
"16993",NA
"16994",NA
"16995",NA
"16996",NA
"16997",NA
"16998",NA
"16999",NA
"17000",NA
"17001",NA
"17002",NA
"17003",NA
"17004",NA
"17005",NA
"17006",NA
"17007",NA
"17008",NA
"17009",NA
"17010",NA
"17011",NA
"17012",NA
"17013",NA
"17014",NA
"17015",NA
"17016",NA
"17017",NA
"17018",NA
"17019",NA
"17020",NA
"17021",NA
"17022",NA
"17023",NA
"17024",NA
"17025",NA
"17026",NA
"17027",NA
"17028",NA
"17029",NA
"17030",NA
"17031",NA
"17032",NA
"17033",NA
"17034",NA
"17035",NA
"17036",NA
"17037",NA
"17038",NA
"17039",NA
"17040",NA
"17041",NA
"17042",NA
"17043",NA
"17044",NA
"17045",NA
"17046",NA
"17047",NA
"17048",NA
"17049",NA
"17050",NA
"17051",NA
"17052",NA
"17053",NA
"17054",NA
"17055",NA
"17056",NA
"17057",NA
"17058",NA
"17059",NA
"17060",NA
"17061",NA
"17062",NA
"17063",NA
"17064",NA
"17065",NA
"17066",NA
"17067",NA
"17068",NA
"17069",NA
"17070",NA
"17071",NA
"17072",NA
"17073",NA
"17074",NA
"17075",NA
"17076",NA
"17077",NA
"17078",NA
"17079",NA
"17080",NA
"17081",NA
"17082",NA
"17083",NA
"17084",NA
"17085",NA
"17086",NA
"17087",NA
"17088",NA
"17089",NA
"17090",NA
"17091",NA
"17092",NA
"17093",NA
"17094",NA
"17095",NA
"17096",NA
"17097",NA
"17098",NA
"17099",NA
"17100",NA
"17101",NA
"17102",NA
"17103",NA
"17104",NA
"17105",NA
"17106",NA
"17107",NA
"17108",NA
"17109",NA
"17110",NA
"17111",NA
"17112",NA
"17113",NA
"17114",NA
"17115",NA
"17116",NA
"17117",NA
"17118",NA
"17119",NA
"17120",NA
"17121",NA
"17122",NA
"17123",NA
"17124",NA
"17125",NA
"17126",NA
"17127",NA
"17128",NA
"17129",NA
"17130",NA
"17131",NA
"17132",NA
"17133",NA
"17134",NA
"17135",NA
"17136",NA
"17137",NA
"17138",NA
"17139",NA
"17140",NA
"17141",NA
"17142",NA
"17143",NA
"17144",NA
"17145",NA
"17146",NA
"17147",NA
"17148",NA
"17149",NA
"17150",NA
"17151",NA
"17152",NA
"17153",NA
"17154",NA
"17155",NA
"17156",NA
"17157",NA
"17158",NA
"17159",NA
"17160",NA
"17161",NA
"17162",NA
"17163",NA
"17164",NA
"17165",NA
"17166",NA
"17167",NA
"17168",NA
"17169",NA
"17170",NA
"17171",NA
"17172",NA
"17173",NA
"17174",NA
"17175",NA
"17176",NA
"17177",NA
"17178",NA
"17179",NA
"17180",NA
"17181",NA
"17182",NA
"17183",NA
"17184",NA
"17185",NA
"17186",NA
"17187",NA
"17188",NA
"17189",NA
"17190",NA
"17191",NA
"17192",NA
"17193",NA
"17194",NA
"17195",NA
"17196",NA
"17197",NA
"17198",NA
"17199",NA
"17200",NA
"17201",NA
"17202",NA
"17203",NA
"17204",NA
"17205",NA
"17206",NA
"17207",NA
"17208",NA
"17209",NA
"17210",NA
"17211",NA
"17212",NA
"17213",NA
"17214",NA
"17215",NA
"17216",NA
"17217",NA
"17218",NA
"17219",NA
"17220",NA
"17221",NA
"17222",NA
"17223",NA
"17224",NA
"17225",NA
"17226",NA
"17227",NA
"17228",NA
"17229",NA
"17230",NA
"17231",NA
"17232",NA
"17233",NA
"17234",NA
"17235",NA
"17236",NA
"17237",NA
"17238",NA
"17239",NA
"17240",NA
"17241",NA
"17242",NA
"17243",NA
"17244",NA
"17245",NA
"17246",NA
"17247",NA
"17248",NA
"17249",NA
"17250",NA
"17251",NA
"17252",NA
"17253",NA
"17254",NA
"17255",NA
"17256",NA
"17257",NA
"17258",NA
"17259",NA
"17260",NA
"17261",NA
"17262",NA
"17263",NA
"17264",NA
"17265",NA
"17266",NA
"17267",NA
"17268",NA
"17269",NA
"17270",NA
"17271",NA
"17272",NA
"17273",NA
"17274",NA
"17275",NA
"17276",NA
"17277",NA
"17278",NA
"17279",NA
"17280",NA
"17281",NA
"17282",NA
"17283",NA
"17284",NA
"17285",NA
"17286",NA
"17287",NA
"17288",NA
"17289",NA
"17290",NA
"17291",NA
"17292",NA
"17293",NA
"17294",NA
"17295",NA
"17296",NA
"17297",NA
"17298",NA
"17299",NA
"17300",NA
"17301",NA
"17302",NA
"17303",NA
"17304",NA
"17305",NA
"17306",NA
"17307",NA
"17308",NA
"17309",NA
"17310",NA
"17311",NA
"17312",NA
"17313",NA
"17314",NA
"17315",NA
"17316",NA
"17317",NA
"17318",NA
"17319",NA
"17320",NA
"17321",NA
"17322",NA
"17323",NA
"17324",NA
"17325",NA
"17326",NA
"17327",NA
"17328",NA
"17329",NA
"17330",NA
"17331",NA
"17332",NA
"17333",NA
"17334",NA
"17335",NA
"17336",NA
"17337",NA
"17338",NA
"17339",NA
"17340",NA
"17341",NA
"17342",NA
"17343",NA
"17344",NA
"17345",NA
"17346",NA
"17347",NA
"17348",NA
"17349",NA
"17350",NA
"17351",NA
"17352",NA
"17353",NA
"17354",NA
"17355",NA
"17356",NA
"17357",NA
"17358",NA
"17359",NA
"17360",NA
"17361",NA
"17362",NA
"17363",NA
"17364",NA
"17365",NA
"17366",NA
"17367",NA
"17368",NA
"17369",NA
"17370",NA
"17371",NA
"17372",NA
"17373",NA
"17374",NA
"17375",NA
"17376",NA
"17377",NA
"17378",NA
"17379",NA
"17380",NA
"17381",NA
"17382",NA
"17383",NA
"17384",NA
"17385",NA
"17386",NA
"17387",NA
"17388",NA
"17389",NA
"17390",NA
"17391",NA
"17392",NA
"17393",NA
"17394",NA
"17395",NA
"17396",NA
"17397",NA
"17398",NA
"17399",NA
"17400",NA
"17401",NA
"17402",NA
"17403",NA
"17404",NA
"17405",NA
"17406",NA
"17407",NA
"17408",NA
"17409",NA
"17410",NA
"17411",NA
"17412",NA
"17413",NA
"17414",NA
"17415",NA
"17416",NA
"17417",NA
"17418",NA
"17419",NA
"17420",NA
"17421",NA
"17422",NA
"17423",NA
"17424",NA
"17425",NA
"17426",NA
"17427",NA
"17428",NA
"17429",NA
"17430",NA
"17431",NA
"17432",NA
"17433",NA
"17434",NA
"17435",NA
"17436",NA
"17437",NA
"17438",NA
"17439",NA
"17440",NA
"17441",NA
"17442",NA
"17443",NA
"17444",NA
"17445",NA
"17446",NA
"17447",NA
"17448",NA
"17449",NA
"17450",NA
"17451",NA
"17452",NA
"17453",NA
"17454",NA
"17455",NA
"17456",NA
"17457",NA
"17458",NA
"17459",NA
"17460",NA
"17461",NA
"17462",NA
"17463",NA
"17464",NA
"17465",NA
"17466",NA
"17467",NA
"17468",NA
"17469",NA
"17470",NA
"17471",NA
"17472",NA
"17473",NA
"17474",NA
"17475",NA
"17476",NA
"17477",NA
"17478",NA
"17479",NA
"17480",NA
"17481",NA
"17482",NA
"17483",NA
"17484",NA
"17485",NA
"17486",NA
"17487",NA
"17488",NA
"17489",NA
"17490",NA
"17491",NA
"17492",NA
"17493",NA
"17494",NA
"17495",NA
"17496",NA
"17497",NA
"17498",NA
"17499",NA
"17500",NA
"17501",NA
"17502",NA
"17503",NA
"17504",NA
"17505",NA
"17506",NA
"17507",NA
"17508",NA
"17509",NA
"17510",NA
"17511",NA
"17512",NA
"17513",NA
"17514",NA
"17515",NA
"17516",NA
"17517",NA
"17518",NA
"17519",NA
"17520",NA
"17521",NA
"17522",NA
"17523",NA
"17524",NA
"17525",NA
"17526",NA
"17527",NA
"17528",NA
"17529",NA
"17530",NA
"17531",NA
"17532",NA
"17533",NA
"17534",NA
"17535",NA
"17536",NA
"17537",NA
"17538",NA
"17539",NA
"17540",NA
"17541",NA
"17542",NA
"17543",NA
"17544",NA
"17545",NA
"17546",NA
"17547",NA
"17548",NA
"17549",NA
"17550",NA
"17551",NA
"17552",NA
"17553",NA
"17554",NA
"17555",NA
"17556",NA
"17557",NA
"17558",NA
"17559",NA
"17560",NA
"17561",NA
"17562",NA
"17563",NA
"17564",NA
"17565",NA
"17566",NA
"17567",NA
"17568",NA
"17569",NA
"17570",NA
"17571",NA
"17572",NA
"17573",NA
"17574",NA
"17575",NA
"17576",NA
"17577",NA
"17578",NA
"17579",NA
"17580",NA
"17581",NA
"17582",NA
"17583",NA
"17584",NA
"17585",NA
"17586",NA
"17587",NA
"17588",NA
"17589",NA
"17590",NA
"17591",NA
"17592",NA
"17593",NA
"17594",NA
"17595",NA
"17596",NA
"17597",NA
"17598",NA
"17599",NA
"17600",NA
"17601",NA
"17602",NA
"17603",NA
"17604",NA
"17605",NA
"17606",NA
"17607",NA
"17608",NA
"17609",NA
"17610",NA
"17611",NA
"17612",NA
"17613",NA
"17614",NA
"17615",NA
"17616",NA
"17617",NA
"17618",NA
"17619",NA
"17620",NA
"17621",NA
"17622",NA
"17623",NA
"17624",NA
"17625",NA
"17626",NA
"17627",NA
"17628",NA
"17629",NA
"17630",NA
"17631",NA
"17632",NA
"17633",NA
"17634",NA
"17635",NA
"17636",NA
"17637",NA
"17638",NA
"17639",NA
"17640",NA
"17641",NA
"17642",NA
"17643",NA
"17644",NA
"17645",NA
"17646",NA
"17647",NA
"17648",NA
"17649",NA
"17650",NA
"17651",NA
"17652",NA
"17653",NA
"17654",NA
"17655",NA
"17656",NA
"17657",NA
"17658",NA
"17659",NA
"17660",NA
"17661",NA
"17662",NA
"17663",NA
"17664",NA
"17665",NA
"17666",NA
"17667",NA
"17668",NA
"17669",NA
"17670",NA
"17671",NA
"17672",NA
"17673",NA
"17674",NA
"17675",NA
"17676",NA
"17677",NA
"17678",NA
"17679",NA
"17680",NA
"17681",NA
"17682",NA
"17683",NA
"17684",NA
"17685",NA
"17686",NA
"17687",NA
"17688",NA
"17689",NA
"17690",NA
"17691",NA
"17692",NA
"17693",NA
"17694",NA
"17695",NA
"17696",NA
"17697",NA
"17698",NA
"17699",NA
"17700",NA
"17701",NA
"17702",NA
"17703",NA
"17704",NA
"17705",NA
"17706",NA
"17707",NA
"17708",NA
"17709",NA
"17710",NA
"17711",NA
"17712",NA
"17713",NA
"17714",NA
"17715",NA
"17716",NA
"17717",NA
"17718",NA
"17719",NA
"17720",NA
"17721",NA
"17722",NA
"17723",NA
"17724",NA
"17725",NA
"17726",NA
"17727",NA
"17728",NA
"17729",NA
"17730",NA
"17731",NA
"17732",NA
"17733",NA
"17734",NA
"17735",NA
"17736",NA
"17737",NA
"17738",NA
"17739",NA
"17740",NA
"17741",NA
"17742",NA
"17743",NA
"17744",NA
"17745",NA
"17746",NA
"17747",NA
"17748",NA
"17749",NA
"17750",NA
"17751",NA
"17752",NA
"17753",NA
"17754",NA
"17755",NA
"17756",NA
"17757",NA
"17758",NA
"17759",NA
"17760",NA
"17761",NA
"17762",NA
"17763",NA
"17764",NA
"17765",NA
"17766",NA
"17767",NA
"17768",NA
"17769",NA
"17770",NA
"17771",NA
"17772",NA
"17773",NA
"17774",NA
"17775",NA
"17776",NA
"17777",NA
"17778",NA
"17779",NA
"17780",NA
"17781",NA
"17782",NA
"17783",NA
"17784",NA
"17785",NA
"17786",NA
"17787",NA
"17788",NA
"17789",NA
"17790",NA
"17791",NA
"17792",NA
"17793",NA
"17794",NA
"17795",NA
"17796",NA
"17797",NA
"17798",NA
"17799",NA
"17800",NA
"17801",NA
"17802",NA
"17803",NA
"17804",NA
"17805",NA
"17806",NA
"17807",NA
"17808",NA
"17809",NA
"17810",NA
"17811",NA
"17812",NA
"17813",NA
"17814",NA
"17815",NA
"17816",NA
"17817",NA
"17818",NA
"17819",NA
"17820",NA
"17821",NA
"17822",NA
"17823",NA
"17824",NA
"17825",NA
"17826",NA
"17827",NA
"17828",NA
"17829",NA
"17830",NA
"17831",NA
"17832",NA
"17833",NA
"17834",NA
"17835",NA
"17836",NA
"17837",NA
"17838",NA
"17839",NA
"17840",NA
"17841",NA
"17842",NA
"17843",NA
"17844",NA
"17845",NA
"17846",NA
"17847",NA
"17848",NA
"17849",NA
"17850",NA
"17851",NA
"17852",NA
"17853",NA
"17854",NA
"17855",NA
"17856",NA
"17857",NA
"17858",NA
"17859",NA
"17860",NA
"17861",NA
"17862",NA
"17863",NA
"17864",NA
"17865",NA
"17866",NA
"17867",NA
"17868",NA
"17869",NA
"17870",NA
"17871",NA
"17872",NA
"17873",NA
"17874",NA
"17875",NA
"17876",NA
"17877",NA
"17878",NA
"17879",NA
"17880",NA
"17881",NA
"17882",NA
"17883",NA
"17884",NA
"17885",NA
"17886",NA
"17887",NA
"17888",NA
"17889",NA
"17890",NA
"17891",NA
"17892",NA
"17893",NA
"17894",NA
"17895",NA
"17896",NA
"17897",NA
"17898",NA
"17899",NA
"17900",NA
"17901",NA
"17902",NA
"17903",NA
"17904",NA
"17905",NA
"17906",NA
"17907",NA
"17908",NA
"17909",NA
"17910",NA
"17911",NA
"17912",NA
"17913",NA
"17914",NA
"17915",NA
"17916",NA
"17917",NA
"17918",NA
"17919",NA
"17920",NA
"17921",NA
"17922",NA
"17923",NA
"17924",NA
"17925",NA
"17926",NA
"17927",NA
"17928",NA
"17929",NA
"17930",NA
"17931",NA
"17932",NA
"17933",NA
"17934",NA
"17935",NA
"17936",NA
"17937",NA
"17938",NA
"17939",NA
"17940",NA
"17941",NA
"17942",NA
"17943",NA
"17944",NA
"17945",NA
"17946",NA
"17947",NA
"17948",NA
"17949",NA
"17950",NA
"17951",NA
"17952",NA
"17953",NA
"17954",NA
"17955",NA
"17956",NA
"17957",NA
"17958",NA
"17959",NA
"17960",NA
"17961",NA
"17962",NA
"17963",NA
"17964",NA
"17965",NA
"17966",NA
"17967",NA
"17968",NA
"17969",NA
"17970",NA
"17971",NA
"17972",NA
